00000101100000000000|11111010011111111111|11011000001101111000, 0.5384615384615385
11111010011111111111|00000101100000000000|00000100000000000000, 1.0
01011000001101101000|10100010010010010111|10000000000000010000, 1.0
10100010010010010111|01011000001101101000|01010000001101001000, 1.0
00100010010010000111|10000000000000010000|10000000000000000000, 1.0
10000000000000010000|00100010010010000111|00100010010010000011, 1.0
00000000000000001000|01010000001100000000|01000000001100000000, 1.0
00010000000000000000|01000000001100000000|01000000001000000000, 0.42465753424657543
00010000000000000000|01000000001100000000|01000000000000000000, 0.15068493150684925
00010000000000000000|01000000001100000000|01000000000100000000, 0.42465753424657543
01011000001101111000|10100111110010000111|10000000000000000000, 0.9285714285714286
01011000001101111000|10100111110010000111|10100010010010000111, 0.07142857142857148
10100111110010000111|01011000001101111000|01011000001101101000, 0.9285714285714286
10100111110010000111|01011000001101111000|01010000001101001000, 0.07142857142857148
10000000000000000000|00100111110010000111|00100010010010000111, 1.0
00000000001000000000|01000000000100000000|01000000000000000000, 1.0
01111111111111101111|10000000000000010000|10000000000000000000, 1.0
10000000000000010000|01111111111111101111|01011000001101101000, 1.0
01011000001101101000|00100111110010000111|00100010010010000111, 1.0
00100111110010000111|01011000001101101000|01010000001101001000, 1.0
01011000001101111000|00100111110010000111|00100010010010000111, 1.0
00100111110010000111|01011000001101111000|01011000001101101000, 0.8235294117647058
00100111110010000111|01011000001101111000|01010000001101001000, 0.17647058823529416
01111010011111101111|10000000000000010000|10000000000000000000, 1.0
10000000000000010000|01111010011111101111|01011000001101101000, 1.0
01011000001101101000|00100010010010000111|00100010010010000011, 1.0
00100010010010000111|01011000001101101000|01010000001101001000, 1.0
00010000000000000000|01000000001100001000|01000000001100000000, 1.0
00000000000000001000|01000000001100000000|01000000001000000000, 0.33333333333333337
00000000000000001000|01000000001100000000|01000000000000000000, 0.33333333333333337
00000000000000001000|01000000001100000000|01000000000100000000, 0.33333333333333337
01011000001101101000|00100111110010010111|00100111110010000111, 0.6666666666666669
01011000001101101000|00100111110010010111|00100010010010010111, 0.33333333333333337
00100111110010010111|01011000001101101000|01010000001101001000, 1.0
00000000000000010000|00100111110010000111|00100010010010000111, 1.0
10000000000000000000|01111010011111111111|01011000001101111000, 0.6666666666666669
10000000000000000000|01111010011111111111|01011000001101101000, 0.33333333333333337
01011000001101111000|00100010010010000111|00100010010010000011, 1.0
00100010010010000111|01011000001101111000|01011000001101101000, 0.8749999999999999
00100010010010000111|01011000001101111000|01010000001101001000, 0.06250000000000003
00100010010010000111|01011000001101111000|01010000001101011000, 0.06250000000000003
00000000000000010000|01111010011111101111|01011000001101101000, 1.0
00000010000000000000|00000000000010000010|00000000000010000000, 1.0
00100010010010000111|11011000001101111000|10000000000000000000, 0.7142857142857143
00100010010010000111|11011000001101111000|10000000000000010000, 0.1428571428571429
00100010010010000111|11011000001101111000|11011000001101101000, 0.1428571428571429
11011000001101111000|00100010010010000111|00100010010010000011, 1.0
01011000001101101000|10000000000000010000|10000000000000000000, 1.0
10000000000000010000|01011000001101101000|01010000001101001000, 1.0
00000000000000010000|11111111111111101111|11011000001101101000, 0.25000000000000006
00000000000000010000|11111111111111101111|10000000000000000000, 0.7500000000000001
00100111110010000111|11011000001101101000|10000000000000000000, 1.0
11011000001101101000|00100111110010000111|00100010010010000111, 1.0
10000000000000000000|01011000001101101000|01010000001101001000, 1.0
01111010011111111111|10000101100000000000|10000000000000000000, 1.0
10000101100000000000|01111010011111111111|01011000001101101000, 0.23076923076923073
10000101100000000000|01111010011111111111|01011000001101111000, 0.769230769230769
10000000000000000000|00000101100000000000|00000100000000000000, 1.0
00001000000000110000|01010000001101001000|01010000001100001000, 1.0
01010000001101001000|00001000000000110000|00001000000000100000, 1.0
00000000000000010000|00001000000000100000|00001000000000000000, 1.0
10000000000000000000|01111111111111101111|01011000001101101000, 1.0
01011000001101101000|10100111110010010111|10000000000000010000, 0.6666666666666665
01011000001101101000|10100111110010010111|10000101100000010000, 0.33333333333333337
10100111110010010111|01011000001101101000|01010000001101001000, 1.0
00100111110010000111|10000000000000010000|10000000000000000000, 1.0
10000000000000010000|00100111110010000111|00100010010010000111, 1.0
00100111110010010111|11011000001101101000|10000000000000000000, 1.0
11011000001101101000|00100111110010010111|00100111110010000111, 1.0
00100010010010000111|11011101101101111000|11011000001101111000, 0.6666666666666669
00100010010010000111|11011101101101111000|10000101100000000000, 0.33333333333333337
11011101101101111000|00100010010010000111|00100010010010000011, 1.0
00000101100000000000|11011000001101111000|10000000000000000000, 1.0
11011000001101111000|00000101100000000000|00000100000000000000, 1.0
01011000001101111000|10000101100000000000|10000000000000000000, 1.0
10000101100000000000|01011000001101111000|01011000001101101000, 1.0
01111010011111101111|10000101100000010000|10000000000000010000, 1.0
10000101100000010000|01111010011111101111|01011000001101101000, 1.0
00000101100000000000|10000000000000010000|10000000000000000000, 1.0
10000000000000010000|00000101100000000000|00000100000000000000, 1.0
00001000000000100000|01010000001101011000|01010000001101001000, 1.0
01010000001101011000|00001000000000100000|00001000000000000000, 1.0
00000000000000010000|01010000001101001000|01010000001100001000, 1.0
00000101100000000000|00100010010010010111|00100010010010000111, 1.0
00100010010010010111|00000101100000000000|00000100000000000000, 1.0
00000000000000010000|11011000001101101000|10000000000000000000, 1.0
00000101100000000000|10100010010010000111|10000000000000000000, 1.0
10100010010010000111|00000101100000000000|00000100000000000000, 1.0
10000000000000000000|00100010010010000111|00100010010010000011, 1.0
00100010010010000111|10000101100000010000|10000000000000010000, 1.0
10000101100000010000|00100010010010000111|00100010010010000011, 1.0
01011101101101101000|00100010010010010111|00100010010010000111, 1.0
00100010010010010111|01011101101101101000|01011000001101101000, 1.0
00000101100000000000|01011000001101101000|01010000001101001000, 1.0
01011000001101101000|00000101100000000000|00000100000000000000, 1.0
